customer_id,signup_date,age,region,plan,tenure_months,num_devices,monthly_charges,discount_pct,is_autopay,avg_session_minutes,sessions_last_30d,last_login_days_ago,support_tickets_90d,payment_failures_12m,satisfaction_score,churn,total_charges
CUST0047966,2024-04-06,55.0,North, Premium,8,4,108.66,15,0,16.8,3,32,1,0,2.0,0,738.89
CUST0048884,2024-09-06,62.0,South,Basic,3,5,51.68,0,0,36.0,14,3,0,0,4.0,0,155.04
CUST0011357,2023-08-13,41.0,East,Standard,16,3,72.04,0,1,22.2,11,10,1,0,4.0,0,1152.64
CUST0040093,2024-09-16,39.0,North,Premium,3,4,118.43,5,0,19.9,10,17,3,1,2.0,0,337.53
CUST0004533,2023-08-16,46.0,Central,Standard,16,1,57.27,15,0,12.4,15,0,2,1,,0,778.87
CUST0041181,2023-01-02,49.0,Central,Basic,24,3,45.41,0,1,30.1,17,2,0,0,4.0,0,1089.84
CUST0048372,2024-01-18,49.0,North,Standard,11,3,54.81,10,0,39.1,22,7,0,0,,0,542.62
CUST0014476,2023-06-25,21.0,West,Standard,18,2,67.85,0,1,31.5,15,5,0,0,5.0,0,1221.3
CUST0007100,2020-07-11,51.0,South,Basic,54,2,25.91,20,1,12.4,4,47,1,0,4.0,0,1119.31
CUST0027566,2021-11-13,51.0,East,Standard,38,6,77.91,0,1,14.8,15,3,2,0,4.0,0,2960.58
CUST0047713,2024-06-25,57.0,East,Basic,6,3,34.9,0,0,,4,27,2,1,,0,209.4
CUST0045881,2022-09-26,34.0,West,Standard,27,2,57.31,0,1,11.8,4,4,0,0,2.0,0,1547.37
CUST0046314,2021-09-30,45.0,South,Standard,39,3,74.11,15,0,14.6,7,10,2,0,2.0,0,2456.75
CUST0044706,2024-10-20,22.0,Central, Premium,2,4,118.18,0,1,,9,6,1,0,4.0,0,
CUST0048789,2024-04-17,39.0,Central,Standard,8,4,65.26,0,1,19.4,19,0,1,0,4.0,0,522.08
CUST0033604,2024-01-26,58.0,West,Basic,11,2,39.27,0,0,9.8,6,54,0,1,,1,431.97
CUST0049851,2023-06-10,72.0,EAST,Premium,19,2,92.55,10,1,16.5,6,4,0,3,2.0,0,1582.6
CUST0041790,2023-03-03,68.0,Central,Basic,22,1,31.04,0,1,34.2,13,20,0,0,4.0,0,682.88
CUST0036172,2023-07-15,58.0,South,Standard,17,2,69.06,20,0,20.1,6,6,1,0,,0,939.22
CUST0046014,2023-03-10,50.0,West,Basic,22,2,34.91,0,1,21.5,12,14,1,1,,0,768.02
CUST0000165,2022-12-24,33.0,South,Standard,24,2,58.75,0,0,17.6,6,9,0,0,4.0,0,1410.0
CUST0031434,2023-04-29,52.0,WEST,Basic,20,5,60.38,20,0,20.1,14,3,0,1,,0,966.08
CUST0036040,2023-10-01,50.0,West,Basic,15,5,48.08,5,1,40.5,15,4,2,1,3.0,0,685.14
CUST0038725,2022-08-05,41.0,West,Standard,29,2,74.15,0,0,36.2,14,2,1,1,4.0,0,2150.35
CUST0045652,2024-08-02,67.0,East,Basic,5,2,23.63,0,1,27.2,4,6,1,0,4.0,0,118.15
CUST0038193,2024-03-13,57.0,North,Basic,9,3,30.19,0,0,14.2,12,37,1,0,3.0,0,271.71
CUST0033078,2024-07-17,30.0,Central,Premium,5,2,107.66,0,1,21.9,9,23,0,0,4.0,0,538.3
CUST0036102,2024-07-04,,South,Basic,6,4,44.23,15,0,25.7,6,1,0,4,,0,225.57
CUST0001397,2024-05-22,44.0,South,Standard,7,4,68.6,0,1,8.5,3,24,3,0,2.0,0,480.2
CUST0035951,2023-07-14,18.0,North,Basic,17,2,32.47,0,1,27.0,9,11,1,0,3.0,0,551.99
CUST0015953,2023-04-27,28.0,East,Standard,20,2,67.55,0,1,12.9,5,1,1,0,3.0,0,1351.0
CUST0021436,2022-08-14,34.0,South,Premium,29,3,106.31,0,0,5.7,4,32,2,2,1.0,0,3082.99
CUST0018237,2024-01-09,48.0,East,Standard,11,4,78.05,0,0,9.0,9,11,1,2,,1,858.55
CUST0006168,2024-08-19,42.0,Central,Standard,4,1,56.06,0,1,24.6,2,19,2,0,2.0,0,224.24
CUST0013048,2023-01-15,18.0,South,Standard,23,4,65.68,10,0,14.7,6,1,0,0,3.0,0,1359.58
CUST0013755,2024-06-09,49.0,South,Basic,6,2,25.63,0,0,13.5,4,27,0,1,3.0,1,153.78
CUST0048715,2023-11-29,54.0,North,Standard,13,2,64.9,0,1,27.4,7,2,0,0,4.0,0,843.7
CUST0020464,2023-06-27,29.0,East,Basic,18,3,32.6,0,1,28.9,8,7,0,2,2.0,0,586.8
CUST0042908,2022-10-17,55.0,East, Premium,26,2,106.95,15,1,18.3,13,5,1,1,,0,2363.59
CUST0006560,2022-01-01,61.0,North,Basic,36,1,19.19,0,1,12.9,1,15,0,0,4.0,0,690.84
CUST0029063,2023-06-16,33.0,South,Basic,18,1,34.49,0,1,22.2,9,4,1,1,2.0,0,620.82
CUST0013943,2022-09-10,39.0,Central,Standard,28,2,74.74,0,0,7.1,4,91,0,0,2.0,0,2092.72
CUST0005172,2024-06-25,50.0,West,Standard,6,3,59.5,5,1,42.5,12,2,0,0,3.0,0,339.15
CUST0000469,2024-03-21,18.0,East,Basic,9,3,37.02,0,0,15.4,10,13,0,1,3.0,0,333.18
CUST0009431,2024-06-02,46.0,West,Standard,7,3,62.14,0,0,17.9,8,11,0,0,3.0,0,434.98
CUST0047275,2023-02-16,58.0,East,Basic,22,1,28.14,0,1,25.6,14,22,0,0,4.0,0,619.08
CUST0010245,2023-11-09,38.0,Central,Basic,13,4,47.44,0,0,,13,4,1,0,4.0,0,616.72
CUST0018684,2023-12-30,39.0,West,Standard,12,1,56.27,15,1,30.0,19,3,1,0,5.0,0,573.95
CUST0023595,2023-06-27,49.0,East,Standard,18,2,66.1,5,1,,4,10,2,3,1.0,0,1130.31
CUST0000079,2022-12-10,32.0,South,Standard,25,5,85.96,0,1,27.3,15,9,1,1,3.0,0,2149.0
CUST0041448,2024-09-30,18.0,North,Standard,3,3,69.54,0,1,17.2,3,15,1,0,,0,208.62
CUST0038688,2024-02-17,38.0,North,Basic,10,5,47.74,25,1,25.6,18,5,1,0,,0,358.05
CUST0004322,2022-04-21,61.0,Central,Standard,32,3,69.97,0,1,20.4,14,0,1,0,,0,2239.04
CUST0012951,2024-02-23,49.0,East,Basic,10,3,30.05,5,0,10.7,3,26,2,0,3.0,0,285.48
CUST0041873,2024-01-02,54.0,West, Standard,12,4,84.0,0,1,22.0,10,6,1,1,3.0,0,1008.0
CUST0020920,2023-07-07,31.0,South,Basic,18,3,37.4,0,0,7.8,4,4,1,0,2.0,0,673.2
CUST0048103,2022-05-14,38.0,North,Premium,32,2,109.48,0,1,32.6,13,25,0,0,3.0,0,3503.36
CUST0026405,2022-07-30,28.0,North,Premium,29,2,111.01,0,1,,20,14,2,1,3.0,0,3219.29
CUST0032333,2024-02-10,32.0,West,Standard,10,5,73.28,25,0,21.6,14,5,0,0,5.0,0,549.6
CUST0032612,2021-06-20,26.0,West,Standard,43,3,64.17,15,1,22.8,12,22,1,0,5.0,0,2345.41
CUST0032922,2023-11-16,32.0,West,Premium,13,5,113.13,0,0,44.8,27,4,1,0,5.0,0,1470.69
CUST0025654,2024-11-05,24.0,East,Basic,1,1,36.86,15,1,,7,8,1,2,3.0,0,
CUST0002645,2024-08-03,34.0,West,Basic,5,2,32.12,15,1,57.8,27,3,0,0,5.0,0,136.51
CUST0036664,2023-10-26,52.0,South,Premium,14,4,121.37,0,1,16.5,8,8,2,0,4.0,0,1699.18
CUST0029741,2022-07-15,22.0,South,Standard,30,1,58.08,0,1,15.8,9,33,0,1,4.0,0,1742.4
CUST0012533,2022-05-01,41.0,East,Basic,32,6,48.92,0,0,12.8,5,32,0,2,2.0,1,1565.44
CUST0040575,2022-05-08,28.0,Central,Basic,32,4,43.43,0,0,28.0,12,1,1,1,,0,1389.76
CUST0039272,2024-08-04,32.0,North,Basic,4,3,37.26,0,1,,12,8,1,0,3.0,0,149.04
CUST0003676,2021-03-05,25.0,East,Premium,46,3,107.8,0,0,,11,5,1,0,,0,4958.8
CUST0008867,2024-05-28,61.0,East,Basic,7,3,40.52,0,0,16.0,11,41,2,1,1.0,0,283.64
CUST0017476,2022-02-06,58.0,South,Standard,35,4,74.37,0,0,8.4,4,6,2,0,1.0,1,2602.95
CUST0048330,2024-06-25,32.0,East,Basic,6,3,39.86,0,1,19.2,11,0,2,0,3.0,0,239.16
CUST0038127,2021-09-06,31.0,NORTH,Premium,40,2,99.16,25,1,19.9,7,0,0,0,3.0,0,2974.8
CUST0023016,2023-11-30,55.0,North,Standard,13,2,66.76,0,1,25.6,25,7,1,1,4.0,1,867.88
CUST0013428,2024-05-26,57.0,East,Standard,7,2,63.9,0,1,8.8,1,47,2,1,1.0,0,447.3
CUST0011410,2023-01-11,37.0,West,Basic,24,4,46.54,0,1,30.0,16,0,0,1,4.0,1,1116.96
CUST0027385,2023-09-01,32.0,North,Premium,16,2,111.42,10,1,,13,25,1,0,,0,1604.45
CUST0023919,2022-10-14,60.0,Central,Basic,26,3,44.29,0,1,17.4,7,51,1,0,2.0,0,1151.54
CUST0009010,2024-09-01,40.0,West,Basic,4,2,32.05,0,1,22.4,18,8,1,0,3.0,0,128.2
CUST0015775,2024-05-16,32.0,SOUTH, Standard,7,4,70.21,25,1,25.3,4,1,0,0,3.0,0,368.6
CUST0048505,2020-05-03,40.0,South,Standard,56,5,79.72,0,1,43.3,13,2,1,0,4.0,0,4464.32
CUST0049352,2024-04-05,22.0,Central,Basic,9,4,43.19,0,0,36.0,13,6,2,0,3.0,0,388.71
CUST0033914,2021-03-14,26.0,East,Premium,46,2,105.8,0,1,16.3,19,1,0,0,4.0,0,4866.8
CUST0032770,2023-08-25,32.0,South,Basic,16,3,44.66,0,0,15.5,10,2,0,0,3.0,0,714.56
CUST0015863,2019-05-11,38.0,North, Basic,68,2,27.49,0,1,18.2,6,33,0,1,3.0,0,1869.32
CUST0018727,2024-01-22,34.0,Central,Standard,11,3,68.16,0,1,23.2,12,6,1,1,3.0,0,749.76
CUST0013039,2023-10-13,33.0,South, Basic,14,2,39.55,0,1,25.1,8,11,4,0,2.0,0,553.7
CUST0009723,2022-06-08,24.0,East,Standard,31,4,74.86,15,1,12.0,8,0,1,0,3.0,0,1972.56
CUST0031050,2017-12-23,78.0,East,Standard,85,2,58.27,0,0,8.6,9,2,0,0,4.0,0,4952.95
CUST0004905,2023-01-15,47.0,North,Standard,23,4,73.94,0,0,,17,4,1,0,,0,1700.62
CUST0006388,2024-03-22,23.0,West,Basic,9,2,31.67,0,0,50.5,14,8,1,0,3.0,1,285.03
CUST0018661,2024-03-17,50.0,North,Standard,9,2,68.88,15,1,17.4,5,59,2,0,2.0,0,526.93
CUST0008529,2022-09-17,25.0,South,Standard,27,3,75.13,0,0,13.9,14,5,0,0,4.0,0,2028.51
CUST0037897,2022-03-19,43.0,West, Premium,33,2,109.71,0,1,33.5,9,77,1,0,3.0,0,3620.43
CUST0017505,2022-03-23,51.0,East,Basic,33,4,45.92,0,0,9.0,6,79,4,0,1.0,0,1515.36
CUST0014222,2021-02-18,43.0,South,Basic,47,3,39.76,0,1,26.4,12,24,0,0,5.0,0,1868.72
CUST0007125,2024-07-14,55.0,Central,Basic,5,2,34.78,5,0,15.9,3,23,0,1,,1,165.2
CUST0040388,2023-11-16,46.0,East,Standard,13,3,68.22,0,0,13.1,6,21,2,0,3.0,0,886.86
CUST0005434,2024-06-07,46.0,Central,Basic,6,2,34.18,5,1,16.3,0,28,1,0,4.0,0,194.83
CUST0018713,2022-07-03,49.0,West,Basic,30,1,27.37,20,1,24.9,15,0,0,0,4.0,0,656.88
CUST0036444,2022-01-28,56.0,South,Standard,35,3,67.75,20,1,14.0,15,0,3,0,1.0,0,1897.0
CUST0002523,2021-12-28,31.0,West,Basic,36,2,35.35,25,0,,3,6,0,0,,0,954.45
CUST0046276,2021-06-15,50.0,South,Standard,43,5,78.17,0,0,4.2,2,2,2,1,2.0,0,3361.31
CUST0018617,2022-12-13,36.0,North,Basic,24,1,28.24,0,1,21.1,20,2,1,1,3.0,0,677.76
CUST0034305,2024-04-29,56.0,South,Standard,8,3,59.05,5,0,13.1,7,12,1,1,3.0,0,448.78
CUST0021925,2017-01-23,51.0,Central,Standard,96,4,70.15,0,0,17.2,17,5,0,1,5.0,0,6734.4
CUST0041327,2022-06-25,46.0,East,Basic,30,4,34.0,0,0,16.2,10,15,1,1,2.0,1,1020.0
CUST0022861,2022-08-09,46.0,South,Premium,29,4,115.17,0,1,42.9,33,1,0,0,,0,3339.93
CUST0013689,2023-11-20,66.0,South,Basic,13,3,35.52,5,0,15.8,7,2,0,0,4.0,0,438.67
CUST0010288,2021-04-09,62.0,East,Premium,45,2,103.94,0,1,14.2,8,9,2,1,3.0,0,4677.3
CUST0031329,2023-01-11,45.0,East,Standard,24,3,69.63,0,1,8.7,8,1,0,0,4.0,0,1671.12
CUST0021639,2022-12-21,18.0,North,Premium,24,4,113.99,0,0,22.0,15,15,0,1,4.0,0,2735.76
CUST0023644,2024-02-08,26.0,North,Basic,10,1,22.72,0,1,11.0,5,1,4,0,3.0,0,227.2
CUST0018454,2023-08-27,30.0,South,Premium,16,3,101.78,5,1,18.8,5,17,2,0,,0,1547.06
CUST0043567,2023-07-28,33.0,East,Standard,17,1,48.59,10,0,,7,4,2,0,3.0,0,743.43
CUST0007863,2024-10-18,48.0,East,Basic,2,2,39.91,25,1,8.3,12,17,2,1,2.0,0,59.86
CUST0030241,2023-09-21,41.0,Central,Basic,15,2,41.52,15,1,24.0,22,3,1,0,3.0,0,529.38
CUST0035685,2024-07-06,50.0,North,Standard,5,3,72.91,15,0,16.8,13,8,0,0,3.0,0,309.87
CUST0040757,2021-08-22,38.0,East,Basic,40,2,30.52,0,1,18.8,14,5,0,1,4.0,0,1220.8
CUST0048452,2023-09-11,32.0,West,Premium,15,2,105.37,0,1,45.2,29,3,0,0,5.0,0,1580.55
CUST0047151,2023-11-03,30.0,East,Basic,14,2,30.75,0,1,23.0,12,4,2,0,2.0,0,430.5
CUST0010491,2023-04-02,38.0,South,Basic,21,1,27.17,0,1,28.2,14,9,2,0,,0,570.57
CUST0030553,2021-10-28,59.0,South,Premium,38,1,104.99,5,0,27.2,5,35,3,0,2.0,1,3790.14
CUST0004639,2024-01-31,43.0,West,Basic,11,2,30.32,0,1,11.5,3,8,2,1,3.0,1,333.52
CUST0040139,2023-12-14,44.0,North,Basic,12,1,28.61,0,1,9.6,4,30,1,1,2.0,0,343.32
CUST0045605,2022-12-31,27.0,North,Basic,24,2,29.71,0,0,9.0,2,17,2,1,2.0,0,713.04
CUST0032469,2022-01-11,37.0,North,Basic,36,3,40.37,0,1,35.6,12,0,1,1,4.0,0,1453.32
CUST0035997,2023-11-02,43.0,South,Basic,14,2,34.18,10,0,8.3,3,41,2,1,2.0,0,430.67
CUST0030614,2023-06-10,36.0,South,Basic,19,2,33.74,0,1,15.7,5,44,1,0,2.0,0,641.06
CUST0024696,2023-12-06,52.0,Central,Basic,13,5,50.14,0,1,28.6,11,1,2,0,2.0,0,651.82
CUST0027375,2022-06-26,47.0,West, Premium,30,3,105.24,0,1,24.4,14,4,0,0,4.0,0,3157.2
CUST0049033,2023-06-30,36.0,North,Standard,18,5,71.97,0,0,12.3,3,82,3,3,1.0,1,1295.46
CUST0008519,2023-12-24,30.0,West,Standard,12,2,67.74,20,1,11.6,3,6,0,0,4.0,0,650.3
CUST0037220,2023-08-12,42.0,South,Basic,16,3,31.82,0,1,12.8,12,4,0,0,4.0,0,509.12
CUST0014304,2021-04-01,39.0,South,Basic,45,2,27.11,0,0,25.7,22,7,1,0,3.0,0,1219.95
CUST0039678,2022-11-16,20.0,NORTH,Premium,25,5,122.38,20,1,22.3,12,4,2,1,2.0,0,2447.6
CUST0007415,2021-09-21,38.0,North,Standard,39,3,63.43,0,1,20.1,4,2,0,1,3.0,0,2473.77
CUST0033792,2024-03-07,,South,Standard,9,2,56.83,0,1,15.6,7,24,1,0,3.0,0,511.47
CUST0031549,2023-05-14,43.0,NORTH,Basic,19,3,41.06,0,1,39.2,12,19,1,0,4.0,0,780.14
CUST0009629,2023-10-15,24.0,South,Premium,14,3,107.86,0,1,111.99086433839048,9,27,0,0,4.0,0,1510.04
CUST0049389,2023-10-04,20.0,South,Premium,15,1,99.12,0,1,25.7,13,5,2,1,3.0,0,1486.8
CUST0004009,2023-08-18,50.0,South,Basic,16,1,22.9,10,1,92.0,27,6,0,0,5.0,0,329.76
CUST0044892,2024-02-07,34.0,West,Premium,10,2,100.33,20,1,18.6,11,8,2,0,,0,802.64
CUST0000104,2020-12-16,33.0,West,Premium,49,2,95.38,0,1,17.3,4,3,1,0,4.0,0,4673.62
CUST0033355,2024-03-02,50.0,East,Standard,10,2,60.64,0,1,32.3,15,10,0,0,4.0,0,606.4
CUST0024073,2023-09-12,26.0,South,Basic,15,3,39.39,0,0,22.2,12,9,1,0,2.0,1,590.85
CUST0009334,2023-09-05,58.0,North,Standard,16,3,66.99,0,0,19.4,11,12,1,1,2.0,1,1071.84
CUST0010323,2020-01-23,48.0,East,Basic,60,2,36.3,0,0,,3,39,0,0,3.0,0,2178.0
CUST0032714,2023-08-27,18.0,Central,Standard,16,1,54.41,0,1,,12,0,0,1,4.0,0,870.56
CUST0015479,2022-09-18,40.0,East,Basic,27,5,55.27,5,0,,10,28,0,2,3.0,0,1417.68
CUST0047136,2021-11-07,38.0,West,Premium,38,2,105.35,0,0,31.2,18,3,0,0,5.0,0,4003.3
CUST0029162,2022-05-25,45.0,South,Premium,31,3,115.09,0,1,34.8,14,6,2,0,4.0,0,3567.79
CUST0029646,2024-03-12,50.0,Central,Premium,9,2,103.49,0,1,17.7,2,14,0,1,,0,931.41
CUST0024059,2023-03-11,38.0,CENTRAL,Standard,22,3,69.99,0,0,36.9,37,2,1,1,3.0,0,1539.78
CUST0000276,2022-10-08,43.0,North,Basic,27,2,31.14,0,0,32.2,11,4,2,0,3.0,1,840.78
CUST0049279,2022-02-02,55.0,Central,Standard,35,6,79.24,0,1,17.0,7,15,1,0,3.0,0,2773.4
CUST0027658,2024-01-28,58.0,South,Basic,11,1,37.12,0,1,15.5,11,18,2,0,3.0,0,408.32
CUST0042154,2024-03-19,48.0,East,Basic,9,2,38.34,0,1,23.6,6,1,5,0,1.0,1,345.06
CUST0027393,2022-08-04,26.0,North,Basic,29,2,23.37,15,1,30.6,14,5,2,0,2.0,0,576.07
CUST0011791,2017-01-18,20.0,Central,Standard,96,5,68.97,0,1,19.9,20,12,0,0,3.0,0,6621.12
CUST0023093,2024-03-26,52.0,South,Basic,9,6,44.15,0,1,31.3,5,36,2,0,3.0,0,397.35
CUST0044690,2024-07-18,18.0,South,Basic,5,4,44.14,0,1,14.6,9,8,0,0,3.0,0,220.7
CUST0010483,2024-10-28,47.0,West,Standard,2,3,64.13,0,1,16.4,8,30,2,0,3.0,0,
CUST0022445,2024-01-20,34.0,West,Basic,11,3,37.35,0,1,50.0,9,28,2,0,3.0,1,410.85
CUST0004281,2021-05-23,66.0,South,Basic,43,4,52.49,0,1,23.7,5,10,1,0,,0,2257.07
CUST0031422,2020-12-14,22.0,East,Premium,49,2,106.85,0,0,19.1,9,16,1,0,5.0,0,5235.65
CUST0005341,2023-02-06,63.0,West,Basic,23,2,34.07,0,1,14.4,7,6,1,0,2.0,0,783.61
CUST0011849,2023-06-05,,North,Basic,19,2,41.19,0,0,39.2,15,1,0,2,4.0,0,782.61
CUST0009966,2021-12-08,34.0,South,Basic,37,2,36.85,0,1,39.3,14,3,0,0,3.0,0,1363.45
CUST0049331,2022-11-16,56.0,East,Basic,25,4,46.46,5,0,15.3,4,16,0,1,3.0,1,1103.42
CUST0020034,2023-07-02,56.0,Central,Basic,18,5,43.83,0,0,17.0,9,22,3,1,1.0,1,788.94
CUST0039604,2023-08-28,48.0,East,Basic,16,2,26.6,0,0,38.7,21,9,0,1,,0,425.6
CUST0040483,2024-10-09,56.0,North,Basic,2,2,29.46,0,1,8.9,6,19,2,0,2.0,0,
CUST0020183,2024-09-29,31.0,East,Premium,3,3,115.89,0,1,10.3,3,33,1,0,1.0,0,347.67
CUST0033776,2024-04-10,35.0,South,Basic,8,5,45.47,0,0,,8,43,2,2,1.0,0,363.76
CUST0015829,2022-05-15,32.0,South,Standard,32,3,68.82,20,0,13.6,10,19,0,2,2.0,0,1761.79
CUST0027617,2023-03-14,28.0,East,Standard,21,1,56.66,0,1,14.2,4,1,1,0,,0,1189.86
CUST0021356,2024-01-23,53.0,West,Basic,11,3,25.58,0,1,15.5,12,43,0,0,,0,281.38
CUST0004821,2023-09-27,18.0,South,Standard,15,3,68.1,0,1,20.3,7,44,0,1,3.0,0,1021.5
CUST0012929,2023-03-19,62.0,North,Basic,21,2,36.68,0,0,25.8,7,7,1,0,4.0,1,770.28
CUST0019850,2023-02-06,22.0,West,Standard,23,4,67.86,0,1,21.4,14,2,0,0,3.0,0,1560.78
CUST0008940,2024-05-02,45.0,West,Premium,8,2,100.38,0,0,8.6,5,33,1,0,1.0,0,803.04
CUST0034628,2024-08-21,35.0,Central,Standard,4,3,67.25,0,0,50.2,14,2,1,3,2.0,0,269.0
CUST0049433,2021-10-27,61.0,East,Basic,38,6,55.35,0,0,,10,5,1,0,,0,2103.3
CUST0001826,2022-06-27,32.0,East,Basic,30,2,35.86,0,1,22.4,11,8,1,0,4.0,1,1075.8
CUST0049394,2019-07-01,42.0,North,Standard,67,3,67.9,0,1,22.5,9,0,1,0,,0,4549.3
CUST0017978,2023-12-08,26.0,South,Premium,12,2,98.13,20,1,,5,18,0,1,,0,942.05
CUST0045535,2023-08-06,49.0,South,Standard,17,2,57.36,0,0,37.9,12,2,1,0,4.0,0,975.12
CUST0001995,2022-10-31,59.0,West, Standard,26,3,78.51,0,1,34.2,13,0,0,0,4.0,0,2041.26
CUST0019584,2023-09-27,49.0,North,Basic,15,2,33.65,0,1,12.6,1,10,0,1,4.0,0,504.75
CUST0046739,2024-02-29,18.0,South,Standard,10,2,65.96,5,1,30.3,10,18,1,0,4.0,0,626.62
CUST0023376,2023-11-26,53.0,South,Standard,13,3,65.68,0,1,17.0,10,2,0,0,4.0,0,853.84
CUST0019005,2022-07-10,18.0,South,Standard,30,3,73.43,0,1,10.7,7,6,1,1,2.0,0,2202.9
CUST0020740,2023-03-11,61.0,SOUTH,Basic,22,3,44.63,0,1,36.9,5,1,1,1,3.0,0,981.86
CUST0017331,2023-12-30,48.0,South,Basic,12,3,33.96,0,0,14.6,7,31,1,1,4.0,0,407.52
CUST0043570,2023-06-02,50.0,North,Basic,19,3,48.13,0,1,13.8,17,21,1,0,5.0,0,914.47
CUST0002422,2024-10-14,53.0,North,Basic,2,3,41.91,0,0,17.0,8,10,1,0,4.0,0,
CUST0022382,2022-07-01,47.0,South,Basic,30,1,22.79,25,0,44.1,15,12,0,1,,0,512.78
CUST0006674,2023-07-06,,South,Basic,18,3,47.68,0,1,6.7,1,115,0,1,2.0,1,858.24
CUST0027113,2022-12-27,65.0,Central,Basic,24,3,43.01,10,1,,7,2,0,0,3.0,0,929.02
CUST0031797,2023-10-22,35.0,North,Basic,14,2,34.05,20,1,,14,6,0,0,4.0,0,381.36
CUST0039584,2023-06-11,66.0,North,Standard,18,3,63.94,0,0,20.5,13,1,0,1,3.0,0,1150.92
CUST0012575,2021-11-07,41.0,Central,Standard,38,2,64.78,0,0,13.3,4,171,0,2,,0,2461.64
CUST0005016,2023-09-03,21.0,North,Basic,16,3,44.89,0,0,25.0,11,8,1,0,4.0,0,718.24
CUST0003076,2023-08-18,18.0,North,Premium,16,5,119.97,0,1,22.9,11,12,0,0,5.0,0,1919.52
CUST0039441,2024-06-12,31.0,North,Standard,6,3,72.94,0,1,44.5,15,10,1,0,2.0,0,437.64
CUST0031024,2024-03-18,22.0,East,Standard,9,4,75.39,0,0,5.6,5,31,0,1,2.0,0,678.51
CUST0009645,2024-05-25,36.0,Central,Premium,7,4,110.18,0,1,20.4,12,6,3,1,3.0,0,771.26
CUST0016435,2023-03-29,66.0,North,Basic,21,3,44.45,0,1,7.2,7,9,1,0,3.0,0,933.45
CUST0029495,2022-12-11,35.0,South,Standard,25,3,68.2,0,0,24.7,7,5,0,0,3.0,0,1705.0
CUST0017413,2024-03-26,18.0,East,Basic,9,4,47.19,0,1,9.7,2,9,1,0,2.0,0,424.71
CUST0035698,2023-06-19,52.0,East,Standard,18,4,73.12,0,1,13.5,6,22,2,0,2.0,0,1316.16
CUST0035064,2024-04-17,24.0,Central,Premium,8,2,97.91,0,1,33.0,16,21,4,0,3.0,0,783.28
CUST0034739,2023-12-13,50.0,South,Standard,12,4,68.53,0,1,25.1,5,11,1,0,4.0,0,822.36
CUST0002618,2023-10-12,40.0,North,Premium,14,4,109.14,0,1,29.3,13,1,0,0,3.0,0,1527.96
CUST0010502,2022-06-12,53.0,South,Basic,31,4,43.8,0,0,31.2,9,6,2,0,2.0,0,1357.8
CUST0015120,2022-04-15,57.0,East,Basic,33,1,25.86,0,0,29.8,4,34,1,0,2.0,0,853.38
CUST0029160,2023-12-24,35.0,East,Premium,12,2,100.4,0,1,19.2,16,12,0,1,4.0,0,1204.8
CUST0037066,2023-04-21,42.0,South, Premium,20,2,96.74,0,1,47.0,12,1,1,0,4.0,0,1934.8
CUST0030496,2020-04-25,22.0,North,Standard,57,4,70.7,10,1,39.4,16,5,2,1,3.0,0,3626.91
CUST0030095,2024-04-23,49.0,East,Standard,8,4,78.51,0,0,13.4,6,14,3,1,1.0,0,628.08
CUST0003388,2024-09-11,37.0,North, Premium,3,5,123.81,0,0,21.5,7,2,0,0,,0,371.43
CUST0006993,2023-05-04,38.0,West,Premium,20,2,106.32,0,0,14.5,10,1,1,0,5.0,0,2126.4
CUST0002726,2021-02-22,48.0,West,Standard,46,3,58.66,0,1,24.2,8,20,2,0,3.0,0,2698.36
CUST0002597,2024-08-09,23.0,Central,Basic,4,3,33.07,0,0,11.3,7,12,1,0,3.0,0,132.28
CUST0039698,2024-03-22,48.0,Central,Premium,9,1,95.95,0,0,15.4,7,1,1,0,3.0,0,863.55
CUST0042321,2024-10-12,29.0,West,Basic,2,4,31.26,0,1,15.6,11,22,0,0,5.0,0,62.52
CUST0008046,2022-09-08,34.0,North,Basic,28,3,47.42,0,1,31.8,3,20,1,0,3.0,0,1327.76
CUST0021216,2022-09-25,39.0,NORTH,Standard,27,3,72.68,0,1,15.6,3,0,3,0,1.0,0,1962.36
CUST0042725,2023-03-02,22.0,North,Basic,22,3,36.52,0,0,57.8,25,3,0,0,,0,803.44
CUST0048680,2023-09-25,34.0,West,Premium,15,1,93.56,0,0,22.7,14,7,0,1,2.0,0,1403.4
CUST0025982,2024-03-06,58.0,North,Standard,10,4,68.04,0,1,19.3,14,0,0,1,5.0,0,680.4
CUST0004178,2023-08-15,50.0,South,Premium,16,4,120.42,20,1,52.6,17,13,0,1,,0,1541.38
CUST0012848,2022-10-23,47.0,Central,Standard,26,1,59.78,0,1,12.0,7,7,1,0,,0,1554.28
CUST0007476,2023-09-02,23.0,Central,Standard,16,3,65.33,0,0,73.9,17,0,0,0,,0,1045.28
CUST0016426,2023-12-04,50.0,West,Basic,13,2,30.39,0,1,38.5,14,1,0,0,3.0,0,395.07
CUST0039859,2023-04-11,80.0,East,Standard,21,2,58.99,15,1,16.6,13,8,1,0,,0,1052.97
CUST0049258,2018-12-12,23.0,West,Premium,73,7,138.1,0,1,43.3,13,1,0,0,4.0,0,10081.3
CUST0004825,2023-04-17,48.0,South,Basic,20,4,42.23,0,1,16.7,2,9,0,0,3.0,0,844.6
CUST0025273,2024-10-17,66.0,East,Standard,2,1,67.58,10,0,19.3,8,32,0,0,5.0,1,121.64
